2.0350	Fang Fang: It’s like the relationship between a fish and water; or a tree and the soil.	方方：这是鱼和水的关系。是植物与土壤的关系。
1.2950	Among the essays that friends keep sending me on WeChat, there was one by Professor Du Junfei from Nanjing University. Professor Du holds a PhD in sociology and his essays often hit on some very important issues. In this essay of his I just read, he points out seven items:	在朋友转给我的一些微信文章中，我看到南京大学杜骏飞教授的一篇。杜教授是社会学博士，他的文章经常会拎出一些紧要问题。在他的这篇文章中，曾提出七个问题：
1.2932	Director Wang from Leishenshan Hospital even told the media: “We have reached a true turning point in the evolution of this outbreak.” From the new cases coming in, they have noticed that the number of patients with high fevers has decreased and continues to steadily decrease; moreover, there are not a lot of cases of the fever recurring. Director Wang emphasized that he had great confidence that things were improving.	雷神医院的王院长甚至公开对媒体说：真正的疫情拐点已经到来。他们从新发病的情况观察到，发热的数量在下降，是逐渐在降，稳稳地在降，而且没有反弹过。王院长说：“我是很有信心的。”
1.2930	It is a good thing, then, that a few days ago a magazine called The Poet Art & Literature Review (apologies for my ignorance, but I never read this magazine before) emailed me with a few questions. Since they are an arts magazine and not a news organization, the questions they sent over were pretty open-ended. Since we are all in the same field, I decided to answer their questions somewhat freely. Today I’ll share the interview with you below:	好在多日前，一家名为《骚客文艺》的杂志（原谅我孤陋寡闻，没有看过这本杂志）给我传了一份邮件，对我提出几个问题。因为不是新闻媒体，而是一本文艺杂志，他们的问题就会比较松弛一点。想到是同行，所以我的回答也很随意。今天就把这份答问在此录下。
1.2909	I wanted to report some good news; Yi Fan has been taken off the ventilator machine and is awake. He even recorded a short video to say hello to some of his old classmates. Yi Fan’s nine-year-old daughter also made her dad a whole bunch of get-well cards. Hu Zha also came out of his coma; this is really a miracle for the Sino-Japanese Friendship Hospital in Beijing.	1、报告好消息，易凡已脱机清醒，今天还录了视频和老同学打招呼，易凡9岁的女儿为爸爸手绘了很多贺卡。胡渣也醒过来了，北京中日友好医院创造了奇迹。
1.2902	I saw an interesting post online that summed up where things stand: The first group of people with the coronavirus were infected before the Lunar New Year; the second group of people infected all flooded the hospitals; the third group of people infected flooded the supermarkets; the fourth group of people infected started to blindly sign up for online shopping groups.	今天网上有个总结：第一批感染者是年前的；第二批感染者是挤医院的；第三批感染者是挤超市的；第四批感染者就是瞎团购的。
1.2879	I, on the other hand, as an independent writer, only have my own tiny perspective on things. The only things I can pay attention to and experience are those little details that are happening around me and those real people I encounter in my life. And so that’s all I can write—I provide a record of those trivial things happening around me; I write about my feelings and reflections in real time as things happen in order to leave a record for myself of this life experience.	而我是一个个体写作者，我只有小的视角。我能关注到能体会到的，只有身边一些碎事，以及一个个具体的人。所以，我只能作一点琐事记录，写一点即时感想，为自己留下一份存活过程的纪念。
1.2863	Because there has been an influx of medical workers coming to Wuhan to provide support, the medical professionals can work more effectively;	二则因为增援人手的到来，医护人员可以从容工作；
1.2851	Later in the afternoon my doctor friend sent me a video. The video was of a young man delivering a popular science-style lecture about the coronavirus. In the video he kept repeating: “Don’t go shooting off your mouth about things you don’t understand!” I couldn’t agree more.	医生朋友下午还发给我一个视频。视频内容是一个年轻人在普及医学论文之类。其中，他反复讲到一句话：你看不懂的东西，不要随便喷。我是太赞同这个观点了。
1.2820	Twenty-six medical professionals have now died in the fight against the coronavirus. I hope they rest in peace. The reason we take care of ourselves and stay locked up is so that their sacrifice will not be in vain.	一、因新冠肺炎牺牲的医护人员已达26名。愿他们安息。我们现在管好自己，关门闭户，也是为了不让他们白白牺牲。
1.2820	Day 62 of the Wuhan quarantine. This is also the 60th installment in my diary; you could also refer to this as my final chapter.	封城第62天。也是我的记录的第60篇，说是终篇也可以吧。
1.2819	I decided to just let everything go and slept all the way up until noon today. (It is actually not uncommon for me to sleep in like that, but in normal times I would blame myself for being so lazy. These days, however, everyone in Wuhan is saying: “On those sunny days when we till the crops, It’s hard to get a good night’s rest! We sleep all morning; we sleep all afternoon.”3 When people are all sleeping in like that, it is hard not to just let things go!)	坦坦荡荡地睡到中午12点（其实平时也差不多起得这么晚，只是平时会自责。而现在，武汉人说：锄禾日当午，睡觉好辛苦。睡了一上午，还有一下午。这样一来，不可能没有坦荡感呀！）。
1.2809	I wonder if this post will also be deleted by the censors.	今天这篇还会被删吗？
1.2755	Once the team of experts arrived in Wuhan, were they really unable to grasp the fact that this was a contagious virus, capable of being transmitted between people?	2、专家组抵达武汉后，真的无法掌握人传人的疫情实况吗？
1.2712	The wildfires continue to burn for now but when the spring winds blow, life will return.	野火烧不尽，春风吹又生
1.2677	I surfed the web on my phone as I ate lunch but most of the news was more of the same items from the previous few days. Much of it is those fearmongering essays that friends keep forwarding, often the same content, just with different headlines. My phone doesn’t even have enough memory for all these stories, so I find myself deleting a lot of this content, just like the internet censors.	吃饭时，依然在网上浏览。更多的还是前几日的陈旧信息。一咋一唬的东西仍然多。朋友们重复着发，改头换面着发，交叉着发。手机的容量都不够了，于是自己也像网管一样，开启删除风暴。
1.2661	Fang Fang: There are a lot of people whose stories have moved me, but I don’t have any plans to write a novel about what has happened here. I already have too many writing projects that I’m doing right now.	方方：有很多人触动过我，也感动过我，但我并没有想过写小说，因为我自己手上的写作计划已经太多了。
1.2611	Spring is now here. Spring is a season of awakening; it is also a season of hope. That awakening and hope are embodied in a poem that begins: “The wildfires continue to burn for now, but when the spring winds blow life will return.”24	现在正是春天。春天是让人觉悟的季节，也是给人信心的季节。这个觉悟和信心就是：野火烧不尽，春风吹又生。
1.2607	Some people have accused the majority of Chinese writers of being mute throughout this coronavirus outbreak; what drove you to speak out? Especially considering how frequently your diary places blame on government officials and raises criticisms . . .	5、有人说，此次疫情中，中国作家集体失声，为什么您要出声？尤其是您的日记里面有相当多对不作为官员的指责和对武汉的批评……
1.2558	For the next few days, things will go on as they have. We will still fully support our government by hunkering down at home and following this through to the very end. I just hope things turn around soon; I’m waiting for the quarantine to be lifted, but praying even harder for those patients to recover.	剩下的日子，还将继续。我们依然会全力配合政府，关门闭户，坚持到底。只期待拐点更快到来，期待武汉尽快解封，更祈祷病人们悉数痊愈。
1.2540	The weather today is just like yesterday—still gloomy, but not quite as overcast.	今天的天气仍然像昨天一样。阴，但并不阴沉。
1.2514	The sky is bright but you can’t see the sun. But there is still a strong feeling of spring in the air.	天色明亮，阳光没了。但春天的感觉还是很浓。
1.2497	It is another clear day; the sky is crystal clear and I can imagine what that warm sun looks like shining down on those empty streets, a deserted Zhongshan park, Liberation Park, and East River Garden Lane; such a shame there is no one outside to enjoy any of that.	今天又是大晴天。简直晴好得不得了。能想象得到，所有温暖阳光全落在空寂的街上，还有空寂的中山公园、解放公园和东湖绿道，感觉好浪费。
1.2492	Day Two of the Second Month of the Lunar New Year, the dragon has raised its head. Normally, I suppose that the spring plowing should begin today? But it is unclear if there are any farmers out in the fields today. The clear weather continues and it is quite warm; it feels as if the large, bright sun might even be able to bake the virus out and kill it. The Chinese roses in my courtyard have begun to sprout; I haven’t really taken care of them, yet they continue to grow vigorously.	二月二，龙抬头。春耕应该从今天开始吧？但不知道，今年此日，地里有没有劳作的农人。继续晴天，很暖和，有一种大太阳能把病毒晒死的感觉。院里月季都在抽枝发芽，我几乎没有怎么打理它们，但它们依然旺盛生长。
1.2466	There are a lot of people saying they would rather read Fang Fang’s diary than read reports from official media outlets like Yangtze Daily. What do you make of that? Did you ever imagine that your Wuhan Diary would elicit such a huge response?	2、好些人说宁可关注方方的日记，也不愿意相信《长江日报》这些媒体，您怎么看？有没有想到武汉日记会引起这么大的反响？
1.2437	Originally I really wanted to continue the discussion about literature from yesterday; I wanted to pick up from where I left off and cover the period up to the present day. But then I received another essay forwarded from a friend, which interrupted me again. It’s a good thing that the discussion about literature is an old topic that I can come back to anytime.	本想今天延着昨天的文学话题，继续谈当年和现在。突然，又收到朋友转来的文章，只好再次中断。好在文学是个冷话题，早谈晚谈都无所谓。
1.2415	Once things get to this point, do you really think you can delete it all?	一旦走到这一步，你还删得过来吗？
1.2406	After those front-line hospitals first discovered that there was an outbreak, why couldn’t they just directly report it online?	1、一线医院发现疫情后，真的不能使用网络直报系统吗？
1.2382	It was at that moment that I received a message over WeChat from an old classmate: “Since we know you are in Wuhan, we are even more concerned about the fight against the coronavirus that is currently raging there and we want to express our support!” That’s right. I graduated in 1963 and was assigned to Wuhan to work at Southcentral Architecture and Design Institute. There were three of us from my graduating class who got sent to Wuhan, and I was the only one who stayed here all these years.	就在此时，微信里传来建三同学的声音：“因为你在武汉，所以我们会更加关心和支持武汉的抗疫斗争！”是的，63年我班毕业分配到武汉（中南建筑设计院）的，共有3人，如今只有我一人尚在武汉坚守。
1.2362	I scrolled through my cellphone as I ate breakfast and the news wasn’t too bad; there was actually a lot of good news for a change. What I mean by so-called good news are headlines like: “Although the coronavirus situation is still grave, there has been a turn for the better.”	吃饭时看手机信息，还好，有很多好的消息传来。所谓好消息，亦即：尽管疫情依然严峻，但是局面明显好转。
1.2333	The news that Old Fox forwarded to me today was really quite shocking. I’ll copy the two items he sent below:	老狐的信息，让人一振，我原文照录这两条：
1.2323	Yesterday’s post on WeChat was deleted again. Besides helplessness there is only helplessness. Where can I share this record of my life in this besieged city? Mooring on the misty bank the messenger is filled with sorrow. To observe, to reflect, to experience, and, ultimately, to set my pen down to paper and write. Don’t tell me this is a mistake?	昨天的微信又遭删除。无奈之中，还是无奈：封城记录何处发，烟波江上使人愁。去思考去体会去落笔，这难道还是个错误？
1.2286	It is now day 54 of the lockdown; this hand of poker is over.	今天是封城的第54天，一副扑克都打完了。
1.2281	A bright clear day. I wonder if the cherry blossoms are still in bloom? Normally when they bloom the weather tends to be rainy and windy, so after just two or three days the trees are already bare. That’s why seeing the brief duration between the cherry blossoms’ blooming and withering always seems to leave us with all kinds of reflections about the fragility and precariousness of life.	大晴。不知道樱花是否还在盛开。一般来说，每逢樱花开放日，总是风雨飘摇时。三两天，就零落成泥。所以看樱花盛开樱花凋零，那种生命的短促，极易让人有万千感慨。
1.2280	Each word, every sentence, is backed up with genuine feelings. When he writes “if I die from this virus, that would, without question, be considered a form of ‘murder.’ I’m not going to stand for that!” I wonder how many people in Wuhan share those thoughts?	字字深情，句句真切。“如果因染疫而死，那无异于“他杀”，我是于心不甘的！”这该是多少武汉人的想法？！
1.2242	The weather is remarkably beautiful; it must have gotten up to around 20 degrees Celsius in the afternoon. With the heat on in my apartment it actually started to feel hot. But with nightfall, it began to suddenly rain, a strange and unexpected turn of events. Not that it really matters, though, since we can’t go outside anyway; instead, staring at my cellphone has become my required homework each day.	天气好到令人惊讶，中午温度快达20度了吧？开着暖气已有热的感觉。但到晚上，又突然下雨，很反常也很怪异。反正不能出门，看手机便成每日的必修课。
1.2225	It was only thanks to Zhong Nanshan’s sharp and stern questions that we were able to learn that human-to-human contact was, in fact, possible with this virus. It was only then that the people of Wuhan quickly awakened from their ignorance. Otherwise, had they continued to conceal the facts for much longer, it is hard to imagine just how much worse things would have gotten. Of the more than ten million Wuhan residents, how many would have survived?	正是有了钟南山院士的尖锐和严厉追问，才有了病毒“人可传人”的信息传达给百姓。由此，才使得武汉人从茫然无知中惊醒。否则，再继续隐瞒几日，还不知道更惨烈更残酷的恶果会呈现出什么样子。一千多万武汉人，能活出来多少？
1.2203	As soon as I wrapped up today’s blog entry [blog entry for February 6 was completed in the early hours of February 7], I heard the news that Dr. Li Wenliang9 has passed away. He was one of the eight doctors who were penalized for speaking out about the virus early on, and later he himself was infected with the novel coronavirus. Right now everyone in this city is crying for him. And I am heartbroken.	刚刚写完博客，便听到李文亮医生去世的消息。他是八位被训诫的医生之一，而且被感染到冠性肺炎。现在，全武汉市的人都在为他哭泣。心里太难过了。
1.2148	Today it is cloudy and overcast but not too cold. Outside my window you can see signs of spring everywhere. I let my dog out to play in the courtyard; it has been a full month since he had a bath and is starting to get stinky. Unfortunately, the corner of his dog tub is cracked, so it can’t hold water anymore and the pet store is still closed so I can’t buy a new one. It is another annoying little item that I’ll have to deal with in the next couple of days.	今日大晴。很舒服的天气。下午终于把狗送到了宠物医院。它的皮肤病再次发作，全身溃烂，不治疗也是不行了。我自己手指也裂口，不敢轻易处理。宠物医院很快给我发来视频，说洗了一大盆黑水。并且要把它的毛全部剃光治疗。这只狗是2003年圣诞夜出生的，今年底将满17岁，也是实在太老了。与我同期养的那些狗，几乎全部死了，只有我家这只坚强地活着，而且能吃能玩，现在有点老眼昏花，听力衰退。进入老年后，它的皮肤问题就很难治断根。平时我隔一阵送它去宠物医院洗药浴，吃药并治疗。但这一次，时间隔得太久了。好在，一切好转，有医院照顾它，我也总算放下心来。
1.2145	on this silent night my voice rings clear.	这集体沉默的鞭子，也打在了自己人身上
1.2130	Today I also reached out to one of my doctor friends to get a sense of where things currently stand with the outbreak. Mostly it was just me asking questions and him answering them. I could sum up our conversation with the following points:	今天又特意去找医生朋友了解疫情情况。其实也就是我提问，他回答。归结起来，大概这样几点。
1.2130	More bad news just came in from Central Hospital; Medical Ethics Committee Member Liu Li died this morning from the novel coronavirus. She is the fifth doctor from Central Hospital to pass away from this illness; I still don’t know how the hospital’s administrators are able to continue on in their current posts.	中心医院再传不幸的消息，医院伦理委员会成员刘励女士因感染新冠肺炎，于今日上午不幸逝世。这是中心医院去世的第五个人，不知道医院的主政领导怎么还能坐得住。
1.2127	The dark clouds of death continue to circle the sky above the city of Wuhan. Today one of those clouds floated past me: A famous editorial writer for the Hubei Daily just got infected, along with his entire family. They requested to be admitted to the hospital two weeks ago, but never got a call back. By the time they were finally admitted, his condition had already deteriorated. He died today. And today there is one more shattered family added to this world.	死神的阴影，还在武汉三镇上空飘来飘去。今天的一片又飘到我们眼前：湖北日报一位著名的评论员一家四口感染。半月前即申请床位，一直申请不到。待进医院时，已是重症。他本人于今日去世。这世上，又多了一个破碎的家庭。
1.2118	It has now been 16 days since the quarantine was imposed. Dr. Li Wenliang died overnight and I am broken. As soon as I heard the news I sent out a text to my friends chat group that said: “Tonight the entire city of Wuhan is crying for Li Wenliang. I never imagined that the entire country would also be crying for him. The tears people shed for him are like an unstoppable wave inundating the internet. Tonight Li Wenliang will sail away to another world on a wave of tears.”	从封城到今日，是第十六天。昨天李文亮死了。我很难过。当即发朋友圈说，今晚全武汉人都在为他哭泣。哪知，整个中国的人都在为他而哭！眼泪多得在网上涌起惊涛骇浪。这一夜，李文亮是在人们的泪水中渡到另一个世界。
1.2100	Beautiful weather paired with some good old-fashioned elegant Wuhan cursing really put me in a good mood and helped get this day started off right.	美好的天气，加上这顿痛快的汉骂，让今天的心情，有了一个好的开头。
1.2054	As both the virus and fear began to simultaneously spread, was a full lockdown really the best measure available?	6、当疫情与恐慌同步蔓延时，真的只有封城才是最佳选择吗？
1.2022	Today the weather continues to be good. The Wuhan people continue to hold steady. We are feeling a bit stifled from being stuck indoors, but as long we can stay alive we can handle the rest.	今天天气依然很好。武汉市民生活还是很平稳。闷是有一点，但只要活着，闷是能忍住的。
1.2019	How long can this deadlock last?	老这样搞，何时是个头?
1.1994	The weather is nice and clear. I stepped outside to empty the trash and through the branches caught a glimpse of the peach blossoms in full bloom on the slope across the way. I’m reminded of a line of poetry: “The shrubbery conceals not the colors of spring, as a branch of crimson peonies hangs over the wall.” Besides the fact that there is not a single person outside, the rest of the Literary Federation courtyard looks the same as always.	天气晴好。出门倒垃圾，隔着杂树枝，可以看到坡下的桃花正在盛开。有点“灌木不遮春色断，一枝红桃出墙来”的意境。整个文联大院，除了没有人，其他一切如常。
1.1955	The sky was really bright this afternoon, but later in the afternoon it turned overcast and even sprinkled a bit. My housekeeper texted me to tell me that she would be probably be here tomorrow. Deep down I heaved sigh of relief. My housekeeper is a pretty good cook; my colleagues used to always come by and end up inviting themselves to stay for dinner. I’m sure once we are allowed to move around freely again they will start coming back again to crash our dinners. My difficult days are now almost behind me.	今天中午天还很明亮，下午突然暗了下来，还下了一点雨。阿姨发信息说，她可能明天回到武汉。我的心头顿时一松。阿姨做饭的手艺不错，以前同事经常跑到我家来蹭饭，待市内可以自由流动时，估计他们蹭饭的时候又快到来，我自己的艰难日子也终将结束。
1.1945	Yesterday you mentioned two doctors from the front lines who were now struggling for their lives, Dr. Yi Fan and Dr. Hu Weifeng (Hu Zha is Hu Weifeng’s nickname); they both happen to be classmates of my jogging partner. She sends me updates every day on how they are doing, and today she told me that they have both woken up.	2、前两天你文章里提到的两位挣扎在死亡线上的医生易凡和胡卫峰（就是里面提到的胡渣，他的外号），正好是我这边一个跑友的同学，她每天跟我通报易和胡的信息。今天他们醒过来了。”
1.1898	Another clear day; if it had been any other time, there would certainly be a lot of people outside sitting in the sun. A shame that no one will be able to enjoy a scene like this for a while. But it is understandable; after all, these are unusual times. I suppose that we should be happy that we can at least enjoy the sunlight and foliage through the window.	依然天晴。如在往日，坐在外面晒太阳的人一定会很多。可惜现在，那种温馨晒太阳的画面完全见不到。可以理解，这是非常时期。人们站在窗口看看阳光，看看窗外的绿树，也不错。
1.1897	It isn’t as sunny as yesterday, but the sky is still quite bright. It started to turn a bit overcast by the afternoon, but it isn’t too cold. According to the weather forecast, the next few days will be relatively warm.	今天的阳光远不如昨天，但天空还很明亮。到了下午，有点阴。但不冷。看天气预报，这几天都会比较暖和。
1.1890	After the quarantine was in place, was it really not possible to have some of the confirmed patients transferred to other hospitals with less-strained resources where they would have received better treatment?	7、封城之后，真的不能将确诊的病人向其他医疗资源闲置省份妥善分流吗？
1.1878	But in closing, I wanted to respond to Huanggang XYM’s post by saying: Here in this quarantined city the people are anxious, amid the outbreak the people weep. We are all facing similar difficulties, why do we need to push one another?	只是，最后，顺便跟同在疫区的黄冈XYM先生留个言：封城闭户急，民在疫中泣。本是同难人，相煎何太急。
1.1799	That news we have been waiting day after day to hear has finally arrived: Today there are no new cases of novel coronavirus in Wuhan and no new suspected cases! My doctor friend also seems to be extremely excited: “We are finally at zero! Zeros across the board! The outbreak has been contained and we can now control all traffic from the outside coming in; now the main task is treating the patients we already have.”	今天终于盼来我们天天等待的好消息：武汉新增确诊归零，疑似归零！医生朋友的信息，显然也很兴奋：“终于清零了，三个零！疫情已经控制，境外输入可控，现在主要就是治疗。”
1.1780	In the end, however, the number of deaths we are seeing each day doesn’t seem to be diminishing, but that seems to be a consequence of early cases that were improperly treated. Once those cases got to a critical stage, it was already too late to save them. As I’m writing, my brother just sent me a text: Professor Duan Zhengcheng22 of Huazhong University of Science and Technology just died from novel coronavirus. This is a terrible loss for the university.	说到底，眼下去世的人数未减，仍然是早期延误治疗，拖到危重阶段，而导致回天无力。写到这里，我大哥发来消息：华科大教授、段正澄院士，于下午六点半因新冠肺炎去世。这一次，华科大损失惨重。
1.1778	Yesterday marked the first day of spring and today the weather indeed feels like spring. Across from our house is a row of old camphor trees, two osmanthus trees, and one yulan magnolia; the rich blanket of leaves makes one feel as if winter was never even here.	昨天立春。今天的天气果然就像春天。我家门前有一排老香樟和两株桂花一棵玉兰，树叶都绿得仿佛冬天根本没有来过。
1.1771	“Lamenting our difficult lives, I heave a deep sigh and wipe away my tears.”6 These days there are a lot of people expressing this sentiment.	唉，哀民生之多艰，长太息以掩涕。这几天，很多人写这个。
1.1767	Day 61 of the quarantine. I began to post this diary on Weibo starting on Day One of the Lunar New Year (January 25); that was five days after the lockdown began. Today marks my 59th diary entry.	封城第61天。我从初一（元月25日）开始在微博作记录，比封城晚了两天。所以，这是第59篇。
1.1754	Fang Fang: It is only if you have a different view of what literature is that you would think that. This is a diary; so there is no need for further revision. When I first started writing this diary, I would post each entry on Weibo, which is an informal platform where you can basically speak your mind. Moreover, I’m not just some idealistic artistic youth, I’m a professional writer. I write from the heart and try to truthfully capture what is in my heart; for me, that is enough.	方方：文学观念不同，才会有这样的想法。这是日记，是不需要修饰的东西。我初写时，是在微博平台上，微博就是个闲扯的地方，想到什么说什么。何况，我也不是文青，是职业作家。我手写我心，真实地记录下自己的内心所想，就足够了。
1.1740	But what really moved me was seeing the sanitation workers still out there sweeping the streets. They were all out there, as always, on each and every street, even though Wuhan is now cold and rainy with a gusty wind.	街上一如既往地井然有序。车辆和行人也还有，但都很少。我注意了一下，在我眼前出现最多的人有三种，一是送外卖的小哥。他们仍然骑着小车，奔波在各条路上；二是警察，他们大多站在各个路口，医院门口也有一些。天气很冷，站在外面，实不容易。基层警察是相当辛苦的，他们往往直面各种人等，执行他们所必须执行的任务。我听说，在有人病得无法下楼时，也是警察前去帮忙背人。有一个人刚背到楼下就死了，警察也哭。三是环卫工人，他们真是了不起。尽管人少，路面没那么脏，只是一些树叶。他们也恪尽职守，认真打扫，以保证整个城市的卫生。从疫情开始到现在，他们一直以从容的姿态留在我们眼里。最默默无闻的人是他们，但他们却一直在镇定我们整个城市的心。
1.1736	Everyone is just about at the point where they can no longer take it anymore (I feel really bad for those small children who still want to go outside to play every day!); we all want to get out. But there is nothing we can do; in order to stay safe, in order to survive, in order to plan for the future, we must just close our doors, stay inside, and wait. If there is one thing we can do to help during this outbreak, that is it.	人们都有点憋不住（可怜那些正处于贪玩年龄的孩子！），实在可以想见得到。只是很遗憾很无奈，以安全计，以生存计，以长远计，现在的我们还得关门闭户地等待。在这场疫情中，我们能帮上忙的，大概就这一件事。
1.1730	Your diary is so true to life; you record all kinds of little details about the everyday, even those emotional things that make you sigh. Did you ever consider revising it with a more polished literary language?	1、您的日记太真实了，里面记录的细节，所有的感叹，发出来的时候有没有想过或许可以用文学手段修饰一下？
1.1708	The weather is still overcast and it is starting to get colder. Dusk is coming earlier than before; if you don’t turn on your lights by 4:00 p.m. it will already be quite dark inside. The period we refer to as Early Spring always seems to last for several days.	依然阴天。有雨。天又冷了起来。连夜晚都来得早些，四点多钟，如果不开灯，屋里光线就显暗。所谓早春，总会有几天这样的日子。
1.1693	Day 60 of the lockdown; these days have been hard to imagine.	封城第60日。难以想象的日子。
1.1651	Yesterday was Day Two of the Lunar New Year and it is still cold, windy, and rainy outside. There is some good news but also a lot of bad news. The good news is that the state is lending more and more support to the effort to fight this virus; there are more medical personnel rushing to Wuhan to join the efforts here, etc., etc. All this gives the people of Wuhan some peace of mind. But I’m sure you all already know about this.	昨天初二，依然冷风冷雨。有好消息，也有坏消息。好消息是当然是国家支援的力度越来越大，更多的医护人员赶来武汉，等等等等，让武汉人心安了许多。这些，大家都已知道。
1.1614	Taking care of oneself is one way to contribute to the effort.	这种神圣感几乎来自于一种潜意识的觉悟：保护它，就是保护我们自己。
1.1588	Every day you seem to spend a lot of time following news stories about individual people. Besides your Wuhan Diary, do you have any plans to record the fate of some of these individuals during this outbreak, perhaps as a novel? Or are there any individual stories that have had a particularly powerful impact on you?	4、您每天都在关注个体的新闻，除了武汉日记，有没有想法将来把某个个体的命运记录下来，写成小说？（或者说有没有哪个个体的命运是最触动您的？）
1.1583	It is already Day Six of the Lunar New Year, eight days since the quarantine began. What needs to be said is that although the people of Wuhan tend to be naturally optimistic, and things around the city are becoming increasingly orderly, the reality here inside the city is growing grimmer by the day.	今天已经是初六了，封城近八天。需要说的是，尽管武汉人天性达观，武汉的工作也越来越有序，但武汉的现状仍然严酷。
1.1574	A large number of your stories all depict the people of Wuhan’s lives. What traits of the Wuhan people are you fondest of? Has the coronavirus outbreak revealed any new characteristics about the people of Wuhan that you never saw before?	13、您相当多的作品都是描绘武汉人的生活，您最喜欢武汉人的哪一点？这次的肺炎疫情，有没有让您体会到武汉人的其他不同方面？
1.1554	The way of the world is in a state of constant flux; there are warm-hearted people and cold-hearted people. That’s the way it’s always been. We need to just accept that. The best thing we can do is take care of ourselves.	疫情以来，关于“爱”，关于“善”，已经不那么空洞了。人们可以清晰地看到真善和真爱是什么。只是很可惜，还有些人，就是会喊，真要他们做的时候，你根本找不到他在哪里。我们习惯对那些虚幻的概念，狂热地表达爱并展示善，可一旦具体化，不要说狂热，就是一点点温度都触摸不到。这几天，透过视频，看到一些人对奔千里而归国的同胞，进行羞辱和谩骂；也看到一些人，对外出务工的湖北人，进行激烈抵触，真是让人有不可思议感。为什么就不能拿出爱国的热诚来爱这些人呢？
1.1548	The outbreak situation continues to improve. The number of new confirmed coronavirus patients today dropped to below 10, and most districts in the city are now down to zero. That’s a number that makes a lot of people happy. I started today in a lousy mood, but thanks to the good news about the coronavirus numbers dropping, I suppose things evened out a bit.	疫情继续向好。新增确诊病人降到个位数。大多地区，业已归零。这个数字，让人高兴。今天本是心情大坏的一天，但疫情局势给了我上好的消息，也算扯平了。
1.1523	The downpour was quite heavy last night and this morning it continues. In my mind, I always think of spring rain as being gentle and silent, perhaps even a little romantic, but today it is just flooding down from the sky; I suppose I’ll have to keep the lights on inside all day today.	昨晚的雨下得还不小，今天继续。感觉春雨的神韵本当是细小无声的，它却居然下得哗哗啦啦，屋里全天都得开灯。
1.1496	The sky is really glowing today; the sun even came out for a bit in the afternoon, brightening up this winter day. Yesterday the lockdown order was extended to every district. Now no one can go outside. This order was sent down so that the quarantine can be more strictly enforced. After seeing so many tragedies over the course of what has happened, we all understand why this needs to be done and calmly accept it.	小区的封闭令昨天已经下达到了各社区。所有人不能外出。这道命令，仍是为更严格的隔离而下达。经历过这么多天，看到了那么多悲剧，大家都能理解，并也都很坦然地接受了。
1.1482	The other person honored at the ceremony today was Dr. Li Wenliang. Li Wenliang was also recognized as an exemplary role model for his actions. I wonder if that is the end of his story? And I wonder if Li Wenliang was watching from the other side; if he could see what was happening, would he laugh or would he cry?	李文亮的调查，今天也出了结果。这个结果，大家是否接受或是满意，我不知道。我已经不想再说什么。李文亮死了，他的微博成为人们的哭墙，无数的人都会永远记得他。大家知道他不是英雄，他的生活，像所有的普通人一样，他做的事，也都在人之常情的范围内。但我们记住他，并尽可能帮助他的家人，就好了。那个结果，真的无所谓。而我们的纪念，说到底是在纪念我们自己，纪念我们有过的这段经历，而这经历中有一个最重要的人，他叫李文亮。不过，年轻人会比我激愤。下午，一个年轻人给我留了一个言：时代的一粒灰，落到中南派出所头上，就是一口锅。就像看到那些给“高中生”的回信一样，我也忍不住笑了出来。但是我还是想说，可能真的有些复杂。而那些复杂，是我们这些凡夫俗子无法弄清楚的。有些事情就留给时间吧，虽然我也不知道时间是否有用。
1.1442	Back when Soft Burial was published, it elicited attacks from all sides; how did you look at those attacks? And were you ever scared when there were so many agitated voices of criticism attacking you?	8、当初关于批判您的小说，您遭遇了庙堂和江湖两方面的围攻，怎么看？群情汹汹而来。害怕么？
1.1415	It started to rain again today in Wuhan. The sky is gray and overcast, the kind of windy and rainy day that leaves people feeling cold and depressed. When I went outside, the cold wind assaulted me, sending a shiver through my body.	今天的武汉，又开始了下雨。天色阴沉。阴沉中的风雨天，会让人有一种肃杀感。出门冷风一扑，浑身一凛。
1.1408	Today is another bright, clear day. I’m reminded of a book from my childhood, called Bright Clear Day, although I can’t remember what it was about anymore. A few days ago I thought that the plum blossoms must have all shed their petals by now, but yesterday I surprisingly discovered that all the crimson plum blossoms in our courtyard had broken out in a riotous bloom. In all the years past, I have never seen them blooming like that—gloriously announcing their presence amid a flurry of beauty and color.	今天仍然是大晴天。想起小时候，家里有一本书，名字就叫《大晴天》。内容说什么，早已经忘光了。前阵以为梅花已都谢尽，不料，昨天突然发现，院子里的红梅正怒放着。而且没有哪一年像今年这样，开得如此明丽鲜艳，一种隆重的在场感。
1.1406	These days fewer and fewer people are discussing the coronavirus while more and more people are discussing when we can get back to work.	这些天，议论复工的人越来越多
